Unnamed: 0,Bug ID,Product,Component,Status,Resolution,Summary,Average_Cos_Similarity_Score,Changed,Description,Duplicate_Bug_Ids
38629,574648.0,Platform,SWT,CLOSED,DUPLICATE,[macOS] Typing <> in comment remains invisible for some time.,0.027946287638641387,03-08-2021 02:56,since       typing some html inside a comment behaves very strange  i want to type  this method is only called by  b xyz  b     while typing  the     disappears and only reappears when i type on  contrary  typing code like   arraylist string  u   behaves normal   i have seen more temporary phenomenons while typing comment  but the     case is a steady one   joop ,574351.0
38893,575163.0,Passage,API,CLOSED,DUPLICATE,[Passage] [LA support] LicensePack is to carry user agreements,0.03062450205119884,14-08-2021 05:19,la support derived evolution should affect  licenses  domain  when licensepack is baked  is should gain full data of all associated licensing agreements  terms of use and other types of agreements that an end user strictly must be aware of and actively accept prior the product usage    thus      new eclass should be added to  licenses ecore  to describe an attached agreement    licensepack should contain collection such instances     edit  and  model  code should be regenerated    migration must be updated,575161.0
38912,575200.0,CDT,cdt-build,RESOLVED,DUPLICATE,"""Wrap lines on the console"" is greyed out in Preferences",0.03436050789891944,06-12-2021 10:26, wrap lines on the console  is greyed out in preferences   additionally  when the console is open  the icon to wrap lines is greyed out   this used to work in prior releases ,168557.0
38940,575258.0,JDT,Core,CLOSED,DUPLICATE,[content assist] Invalid proposal entries shown,0.031633172791971365,05-08-2021 09:09,created attachment   unexpected proposals  consider this example from bug     import java lang reflect field   public class snippet     public static void fillattributes  throws exception      for   getfields         if            proposals list contains weird proposals     object value   field get       system out println                the proposals list after      shows also some invalid entries     class java lang object  snippet fillattributes  void  they make no sense for me and produce garbage if entered ,547474.0
38999,575358.0,Community,CI-Jenkins,CLOSED,DUPLICATE,record JaCoCo coverage report for Parsson JIPP,0.01826017912077989,16-08-2021 05:10,hello   could you please add record jacoco coverage report post build action for the parsson s jipp   thank you ,575369.0
39000,575359.0,Community,CI-Jenkins,CLOSED,DUPLICATE,record JaCoCo coverage report for Angus JIPP,0.01826017912077989,16-08-2021 05:15,hello   could you please add record jacoco coverage report post build action for the angus  jipp   thank you ,575369.0
39085,575502.0,Community,GitHub,CLOSED,DUPLICATE,DockerHub secrets on Github for eclipse-zenoh,0.034887451532379266,19-08-2021 09:21,we would like to setup github actions in some of the eclipse zenoh repos to regularly publish docker images built from our master branches   could you please add the dockerhub username and dockerhub token secrets for the docker s eclipse zenoh team to the github eclipse zenoh organization    ,562108.0
39195,575735.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Windows test machine attached to Releng JIPP is down,0.005473907460873887,01-09-2021 03:31,   windows   vnc  went offline just now,574091.0
39223,575811.0,JDT,Core,CLOSED,DUPLICATE,completion not find local variable,0.008812795462727493,10-09-2021 14:10,created attachment   completion not proposal variable abcde  on eclipse build id       completion not find local variable  abcde  in this source   but find it i i do before the  if              private void sendinfo  throws exception       jsonbuilder js   new jsonbuilder       int abcde          js begin       js addokmsg       js beginobject        if            js addfield         js addfield         js addfield         js addfield    todo  recuperer conde langue abc completion not work here  see image        js addfield          js addfield         else         wsuser user   context getcurrentuser         js addfield         js addfield         js addfield         js addfield         js addfield         js addfield              js endobject       js end       servletio sendjson                    if i remove the   lines  it work            js addfield    todo  recuperer conde langue       js addfield          js addfield  ,574338.0
39227,575816.0,JDT,UI,CLOSED,DUPLICATE,Javadoc view does not display escaped Unicode characters,0.02618309586262505,08-09-2021 07:28,the javadoc view does not display escaped unicode characters  for example          this is a right arrow        ,178702.0
39249,575859.0,Papyrus,Views,RESOLVED,DUPLICATE,[Sirius][Integration] The facet query org.eclipse.papyrus.infra.gmfdiag.modelexplorer.queries.IsDiagramContainer also find Sirius Diagram,0.027599915175466665,21-01-2022 05:05,the facet query org eclipse papyrus infra gmfdiag modelexplorer queries isdiagramcontainer also find sirius diagram and it should not ,577843.0
39314,575985.0,JDT,UI,CLOSED,DUPLICATE,Call hierarchy not works for lambda calls,0.03091315632379972,20-09-2021 08:45,if you have a function called from a lambda expression  call hierarchy is unable to show the callers properly  even if the  expand with constructor  flag is set  imagine a very simple and silly setup      void maincaller           funccall            list string  funccall           return list of  stream  map   tolist            string transform           return s touppercase         in this case  when asking the callers of transform  we get  apply   string       however  we can t get it s callers   in this case  maincaller   interestingly  if funccall use method references   like this       list string  funccall           return list of  stream  map  tolist           funccall is displayed as a caller of transform  correctly ,533524.0
39323,576010.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Must have push access to view collaborator permission - for github access by openmq-bot,0.02540195158891661,16-09-2021 05:28,i noticed following    file indexing consoletext    at   build and test using jenkinsfile indexing console     it resulted in disabling   build and test using jenkinsfile view change requests job pr     for still open     openmq pull   ,576014.0
39368,576103.0,JDT,Debug,CLOSED,DUPLICATE,Wrong darkmode color for Breakpoint Condition editor,0.030171753111749595,15-02-2022 07:08,created attachment   screenshot of issue  the breakpoint view condition editor section has wrong background color in dark mode ,531820.0
39432,576263.0,Platform,IDE,CLOSED,DUPLICATE,gtk_box_gadget_distribute: assertion 'size >= 0' failed in GtkScrollbar,0.01970615392711847,01-10-2021 10:41,hello   with export gtk overlay scrolling    i get this dump  lots and lots of them    tk box gadget distribute  assertion  size       failed in gtkscrollbar code file gtkboxgadget c code func gtk box gadget distribute code line   glib domain gtk priority    audit loginuid    audit session    boot id    cap effective     cmdline  opt eclipse jee     r linux gtk eclipse  plugins org        comm java  exe  opt eclipse jee     r linux gtk eclipse plugins org eclipse justj openjdk hotspot jre full linux           jre bin java  gid    hostname me co uk  machine id    pid    source realtime timestamp    systemd cgroup  user slice user   slice session   scope  systemd invocation id    systemd owner uid    systemd session    systemd slice user   slice  systemd unit session   scope  systemd user slice   slice  transport journal  uid     cursor s   i   b   m   t   x     monotonic timestamp     realtime timestamp  ,538000.0
39475,576363.0,Platform,SWT,CLOSED,DUPLICATE,java.lang.Error: SWT Resource was not properly disposed from CTabRendering.createShadow(CTabRendering.java:908),0.03536345621980674,30-09-2021 11:27,java lang error  swt resource was not properly disposed  at org eclipse swt graphics resource initnondisposetracking   at org eclipse swt graphics resource  init    at org eclipse swt graphics image  init    at org eclipse   ui workbench renderers swt ctabrendering createshadow     void createshadow      if        shadowimage dispose      shadowimage   null        imagedata data   new imagedata      image tmpimage   shadowimage   new image     gc gc   new gc     if      shadowcolor   gc getdevice  getsystemcolor     gc setbackground     drawtabbody      imagedata blured   blur     shadowimage   new image     tmpimage dispose     ,379581.0
39487,576384.0,Community,CI-Jenkins,CLOSED,DUPLICATE,[EASE] JIPP provides just 1 executor,0.02974232774378506,01-10-2021 05:30,my build jobs use a master job to trigger other jobs  this does not work anymore as it seems there is only   executor available anymore     job is reporting   still waiting to schedule task waiting for next available executor,575285.0
39519,576455.0,Platform,IDE,CLOSED,DUPLICATE,Show full class names in tabs,0.031253561499558734,06-10-2021 07:54,current  not possible to show full class names in tabs expected  class names should be show fully   you can skip the  java part and save   characters ,194759.0
39575,576573.0,JDT,Core,CLOSED,DUPLICATE,no content assist for Class static method in conditional blocks,0.024149087486621087,21-10-2021 15:16,related to   bug cgi id   no proposals  in try catch block  and before local variable  public static void test        object   foo   new object         if             try               thread               object bar   new object             catch                    todo  handle exception                  ,575631.0
39687,576820.0,JDT,Core,CLOSED,DUPLICATE,text block wrongly interpret \ character at line end when preceded by an escape sequence,0.028885721419691333,21-10-2021 18:44,created attachment   test project  jdt compiler wrongly interpret   character at line end when preceded by an escape sequence   this test fail when run in ide but but pass when run by gradle      package test   import static org junit jupiter api assertions assertequals   import org junit jupiter api test   public class librarytest        test     public void testtextblock         var s           te   te      st                  jdk right behavior      assertequals                jdt incorrect behavior        assertequals                            test     public void           var s           te        te      st                  jdk right behavior      assertequals          jdt incorrect behavior      assertequals                        ,570719.0
39696,576848.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Scout JIPP: Waiting for next available executor,0.030559569201341102,30-11-2021 05:35,all our jenkins jobs got stuck in status  waiting for next available executor       could you have a look at it   thank you,577166.0
39746,576955.0,JDT,Core,CLOSED,DUPLICATE,[formatter] White space removed in instanceof pattern when the value is supplied by a method invocation,0.03529315931994942,11-11-2021 13:46,created attachment   the source to be formatted  when the value to check with instanceof in instanceof pattern is supplied by a method invocation  the space between the invocation and instanceof is removed   if  instanceof string s        system out println      this behavior is not consistent with the simple instanceof operator  where it is preserved   ,574437.0
39756,576982.0,JDT,Core,CLOSED,DUPLICATE,content assist not working for java.awt,0.03424577599848719,02-11-2021 17:50,   created a new workspace     then a new maven project      created a new class     then trying to create a new field variable     java awt color       ctrl  space to invoke content assist but nothing appears,576549.0
39766,577005.0,PDE,UI,CLOSED,DUPLICATE,Allow to use a remote target platform file via https://,0.035830826981415646,19-11-2021 07:06,currently a target platform file needs to be local  in multiple cases it would be useful if we could point to a remote file so that a target platform definition can be easily shared and accessed ,577184.0
39823,577121.0,Community,CI-Jenkins,CLOSED,DUPLICATE,People link gives 403 Forbidden,0.032715321257751534,08-11-2021 05:36,e g    gives people link on the left but clicking on it gives    forbidden  page  same for platform jipp if that s on purpose wouldn t it be best to hide it  ,572646.0
39851,577177.0,Community,CI-Jenkins,CLOSED,DUPLICATE,che4z Jenkins can't find executors,0.02944949653565158,10-11-2021 06:40,the   jenkins   has no available executors and therefore cannot run any job  could you help us with this   thanks  anton ,577166.0
39856,577183.0,Community,CI-Jenkins,CLOSED,DUPLICATE,ci job stuck https://ci.eclipse.org/che/job/che-docs-pipeline/job/master/,0.017869968869605447,10-11-2021 07:52,it seems jobs in   docs pipeline wait forever for an executor  maybe related to jenkins   infra ,577166.0
39865,577200.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Trace Compass CI job hanging,0.031104858258113915,11-11-2021 03:46,all ci jobs are hanging with the following message in the log   all nodes of label  tracecompass build  are offline,577166.0
39873,577213.0,Platform,Debug,CLOSED,DUPLICATE,Debug View Remains empty when opened before debugging,0.025361489872069442,11-11-2021 08:54,created attachment   screenshot  build id         open debug view      launch debug   public class     public static void main  throws interruptedexception    thread sleep           debug view empty  nok     close debug view    open debug view    debug view normal  ok   with     i did not have that problem ,577212.0
39897,577271.0,Platform,IDE,CLOSED,DUPLICATE,"getting An error has occurred. See error log for more details. Cannot invoke ""org.eclipse.jdt.core.dom.ITypeBinding.getDeclaredTypes()"" because ""<local2>"" is null",0.03337270833400427,17-11-2021 12:04,getting consistently this issue with     version of eclipse,577272.0
39942,577387.0,JDT,Core,CLOSED,DUPLICATE,"Incorrect ""The local variable may not have been initialized"" compilation error in switch expression",0.03431294115543824,09-02-2022 23:37,the code   void sum      number     map get     number     map get     switch        case long        instanceof long      add      default                void add      generates a compilation error   the local variable   may not have been initialized  on     in  add    using gradle the compilation is successful  this looks like an incorrect error message ,578416.0
39969,577470.0,Platform,SWT,CLOSED,DUPLICATE,9 JUnit failures noticed on Linux,0.01691909641182368,25-11-2021 11:29,  junit failures noticed since below ibuild onwards         testresults php  not sure if below commit is causing the failures    id  ,577390.0
39985,577498.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Jobs are not starting on https://ci.eclipse.org/releng/,0.019204339858463256,27-11-2021 17:33,there no new jobs getting triggered from releng jenkins instance  can you please take a look ,577166.0
39996,577519.0,Community,CI-Jenkins,CLOSED,DUPLICATE,che4z Jenkins can't find executors,0.0355670187680415,29-11-2021 12:05,the   jenkins   has no available executors and therefore cannot run any job  could you help us with this again   this is a duplicate of bug    i guess   thanks  anton ,577166.0
40030,577589.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Jenkins no executors,0.021839238337752673,02-12-2021 10:04,hello   it seems that jenkins can t spawn new executors  some jobs have been hanging for days   see    testing ,577166.0
40043,577625.0,RAP,RWT,RESOLVED,DUPLICATE,Scrolling for tablets,0.025503890168996762,10-02-2022 05:31,strange web page behavior for tablet finger scrolling doesn t work in safari on the other hand  inside chrome for ipad works well  but both browsers have the same engine  check this issue for safari,565876.0
40083,577716.0,Community,CI-Jenkins,CLOSED,DUPLICATE,JIPP Help for Amlen - builds stuck,0.03209238971754572,09-12-2021 12:24,all the builds kicked off from    are  waiting for next available executor  e g     console   this appears to be a repeat of    bug cgi id    ,577166.0
40145,577841.0,Platform,UI,CLOSED,DUPLICATE,Dead code in the equals method of RequiredProjectWrapper,0.035504406337434895,16-12-2021 08:55,the affected equals method can be found in org eclipse jdt internal ui packageview classpathcontainer requiredprojectwrapper   the code after the second if statement   is never reached  this causes that duplicate project dependencies appear in our eclipse project   public boolean equals     if     return true   if     return false   if      obj getclass     return false   requiredprojectwrapper other    obj   if        return false      if        return false      if        return false      return true     ,577840.0
40203,577970.0,EGit,Core,CLOSED,DUPLICATE,Update to 6.1.0.202112202253 hides all branches with LFS support,0.026942020660767587,27-12-2021 02:34,test steps   install egit         with optional lfs support import a git repository with some branches that have lfs resources and some that do not  ensure both work  checkout a branch with lfs files  update to egit         expected  visible branches are unchanged  actual  only non lfs branches are visible  git repository view shows a   no head   decoration for the repository ,577954.0
40258,512716.0,Platform,SWT,CLOSED,DUPLICATE,Toolbar: item text has influence on other item's width,0.034142388727523176,02-07-2018 14:09,please launch the attached sample    there is an odd behavior that if the third tool item has a shorter text  the first tool item will get larger than if the third tool item has a  longer  text  try it with longer item set to true and false ,395296.0
40298,514254.0,Oomph,Setup,CLOSED,DUPLICATE,Provide System Property to Disable Bundle Pool,0.02303677875151857,27-03-2017 11:11,a property to enable disable the bundle pool functionality would be useful   one possible syntax would be   oomph setup bundle pool true false  this was already requested in    ,507594.0
40303,514485.0,CDT,cdt-refactoring,CLOSED,DUPLICATE,source->implement method : methods are not placed inside the namspace,0.01990270279279928,25-01-2020 05:27,when i create a new class inside a namespace  type the declaration in the header  and then use  source  implement methods       the methods are placed outside of the namespace  e g     include  dummy h   namespace dummyspace         namespace dummyspace     void dummyspace  dummy  dummy       while i would expect   include  dummy h   namespace dummyspace    void dummy  dummy            namespace dummyspace      ps  sorry if this is at the wrong place  its my first time here,434677.0
40395,519599.0,Papyrus,Core,CLOSED,DUPLICATE,[Architecture Framework] Invalid preference category path,0.026228221878140428,13-07-2017 10:23,tested on papyrus oxygen release and nightly  steps to reproduced window    preferences    papyrus    architecture context  result   following message invalid preference category path  org eclipse papyrus infra properties ui propertyview  ,516717.0
40412,520292.0,JDT,UI,CLOSED,DUPLICATE,[open type] Open Type dialog should trim type,0.03309925985063555,17-04-2018 08:31,interestingly  the open type dialog already trims a single trailing whitespace  so i can search for arraylist using  arraylist     but these names don t work      arraylist          arraylist     too bad i have to manually edit this value  because sometimes i copy paste a type from somewhere and don t pay too much attention about the whitespace that is part of what i copied     would be great if it could be simply ignored,514917.0
40417,520484.0,CDT,cdt-editor,CLOSED,DUPLICATE,"/* a, */ comment disables ctrl+click code naviagation",0.030962767476401313,02-08-2017 19:05,steps to reproduce     create new  empty source file  foo c      paste     a      include  stdint h      result  ctrl click on  stdint h  doesn t allow navigation any more    a  can be any letter or number as far as i ve seen  the comma is required   has anyone else seen this happening  i noticed it after i accidentally enabled  macro expansion  hover with  ctrl  modifier under prefs  c c    editor  hovers  after restoring defaults in that page  i noticed above behaviour ,517610.0
40464,522679.0,JDT,UI,CLOSED,DUPLICATE,[9] Configure > Create module-info.java generates an extra javadoc block,0.03045329752631395,23-09-2017 01:24,  create a java   project   right click on it  configure   create module info java a new module info java is created with an extra javadoc block                       author username        module projectname    exports some package   ,519491.0
40516,527552.0,JDT,Text,CLOSED,DUPLICATE,[typing] Java editor auto correction: curly bracket { can't be written into String,0.035038541934827784,21-11-2017 12:25,created attachment   snippet to reproduce issue  hello   typing the open curly bracket into the string leads to some magic interpretation which makes the editor think it should do the bracket behind the closing bracket of status  initial  new status     expected  new status     result  new status       please find example code attached ,520081.0
40520,527758.0,JDT,UI,CLOSED,DUPLICATE,Classes generated from method references are not displayed in type hierarchy,0.026437818300661872,27-11-2017 04:19,created attachment   type hierarchy view  classes generated from method references are not displayed in type hierarchy  i would expected those classes to be displayed ,423123.0
40527,528131.0,PDE,UI,CLOSED,DUPLICATE,NPE when creating Feature project,0.017069458587883543,05-12-2017 04:30,in my developer runtime workspace i ran into a npe  it happened when i created a new feature project and finished the wizard  it does not harm further  the feature editor opens   pdemultipagecontentoutlinemust not return a null selection   thread  main       assert isnotnull  line      assert isnotnull  line      selectionchangedevent  init   line      contentoutline  showpagerec  line      contentoutline showpagerec  line      contentoutline  partactivated  line      contentoutline partbroughttotop  line      pagebookview   partbroughttotop  line      workbenchpage   run  line      saferunner run  line      workbenchpage firepartbroughttotop  line      workbenchpage access    line      workbenchpage   partbroughttotop  line      partserviceimpl   run  line      saferunner run  line      partserviceimpl firepartbroughttotop  line      partserviceimpl access    line      partserviceimpl   handleevent  line      uieventhandler   run  line      uisynchronizer  syncexec  line      uisynchronizer syncexec  line      display syncexec  line          syncexec  line      uieventhandler handleevent  line      eventhandlerwrapper handleevent  line      eventhandlertracker dispatchevent  line      eventhandlertracker dispatchevent  line      eventmanager dispatchevent  line      listenerqueue k v e  dispatcheventsynchronous  line      eventadminimpl dispatchevent  line      eventadminimpl sendevent  line      eventcomponent sendevent  line      eventbroker send  line      uieventpublisher notifychanged  line      partstackimpl  enotify  line      partstackimpl  setselectedelement  line      modelserviceimpl showelementinwindow  line      modelserviceimpl bringtotop  line      partserviceimpl delegatebringtotop  line      partserviceimpl bringtotop  line      partserviceimpl showpart  line      workbenchpage busyopeneditor  line      workbenchpage access    line      workbenchpage   run  line      busyindicator showwhile  line      workbenchpage openeditor  line      workbenchpage openeditor  line      workbenchpage openeditor  line      createfeatureprojectoperation  openfeatureeditor  line      createfeatureprojectoperation  createfeature  line      createfeatureprojectoperation  execute  line      createfeatureprojectoperation  lambda    line        run  line  not available   workspace run  line      workspace run  line      createfeatureprojectoperation  run  line      modalcontext runincurrentthread  line      modalcontext run  line      wizarddialog run  line      newfeatureprojectwizard  performfinish  line      wizarddialog finishpressed  line      wizarddialog buttonpressed  line      wizarddialog  lambda    line        accept  line  not available   selectionlistener   widgetselected  line      typedlistener handleevent  line      eventtable sendevent  line      display sendevent  line      button  sendevent  line      button  sendevent  line      button  sendevent  line      button  notifylisteners  line      display rundeferredevents  line      display readanddispatch  line      wizarddialog  runeventloop  line      wizarddialog  open  line      newprojectaction run  line      newprojectaction  runwithevent  line      actioncontributionitem handlewidgetselection  line      actioncontributionitem lambda    line        handleevent  line  not available   eventtable sendevent  line      display sendevent  line      menuitem  sendevent  line      menuitem  sendevent  line      menuitem  sendevent  line      menuitem  notifylisteners  line      display rundeferredevents  line      display readanddispatch  line      partrenderingengine   run  line      realm runwithdefault  line      partrenderingengine run  line        createandrunui  line      workbench lambda    line        run  line  not available   realm runwithdefault  line      workbench createandrunworkbench  line      platformui createandrunworkbench  line      ideapplication start  line      eclipseapphandle run  line      eclipseapplauncher runapplication  line      eclipseapplauncher start  line      eclipsestarter run  line      eclipsestarter run  line      nativemethodaccessorimpl    line  not available  native method    nativemethodaccessorimpl invoke  line      delegatingmethodaccessorimpl invoke  line      method invoke  line      main invokeframework  line      main basicrun  line      main run  line      main main  line   ,528133.0
40615,532970.0,JDT,Core,VERIFIED,DUPLICATE,Eclipse formatter formatting single line comment incorrectly,0.030622335673552846,08-05-2018 12:35,this trivial java class is reformatted     class thing       int x         comment       integer i         comment for integer     double trouble         comment       double     double max exponent      double     double min normal     another comment     long lengthy         these are the relevant formatter settings under window    preferences    java    code style    formatter    select active profile    edit        indentation tab     align fields in columns  is checked     comments tab     preserve white space between code and line comments  is checked  after reformatting the result is   class thing       int     x                                  comment       integer i                             comment for integer  i      double  trouble                            comment       double      double max exponent      double      double min normal       another comment     long    lengthy          the expected result was   class thing       int     x                comment       integer i                comment for integer  i      double  trouble          comment       double      double max exponent      double      double min normal     another comment     long    lengthy          it seems that if  align fields in columns  is checked then  preserve white space between code and line comments  is not honored  and comments are aligned  the formatter should not be aligning comments if  preserve white space between code and line comments  is checked   if may not appear to be a major issue with the code shown above  but consider the situation for line comments with just one lengthy variable definition and a line length of     can the formatter be modified to support alignment of the code   without aligning line comments ,373625.0
40620,533158.0,JDT,UI,CLOSED,DUPLICATE,[syntax highlighting] requires static is not highlighted correctly in module-info.java,0.027363275825361567,03-04-2018 07:14,create a module info java file as follows   module x       requires static java compiler     the keyword  static  should be highlighted as a keyword  but it currently isn t  see also     html jls   html jls requiresmodifier,532735.0
40748,539326.0,Platform,IDE,RESOLVED,DUPLICATE,"""quot"" is not rendered in a ""Create a Hello World application"" cheat sheet",0.01909838790512834,21-09-2018 12:09,created attachment   screenshot of a  create a hello world application  cheat sheet  see attachment,536693.0
40790,541641.0,4DIAC,General,CLOSED,DUPLICATE,Invalid DTD sys file,0.019957922859325284,22-12-2018 08:31,the generated   sys file does not validate with the dtd    element  versioninfo     requires  date  attribute,541640.0
40793,541648.0,4DIAC,General,CLOSED,DUPLICATE,Invalid DTD fbt file,0.031260440622638525,11-12-2018 10:02,the generated   fbt file does not validate with the dtd   for fb s without event data ios the element must be removed  it can not be empty  see dtd     element interfacelist       element eventinputs       element eventoutputs       element inputvars       element outputvars       if there are no event outputs for example  the element eventoutputs must be removed  it can not be empty  this is valid for event in  and outputs  data in  and outputs ,541647.0
40805,543090.0,JDT,Core,CLOSED,DUPLICATE,ICE on return from finally block,0.027609638912821925,30-12-2018 13:26,  cat testclass java  public class testclass       public void method            try                        return            finally               return                       javac  testclass java    java  jar      repository r       ecj     jar  verbose  source      testclass java picked up java tool options    parsing    testclass java          reading    java lang object class   analyzing  testclass java          reading    java lang throwable class   reading    java lang autocloseable class   reading    java lang exception class                error in testclass java    public class testclass      internal compiler error  java lang arrayindexoutofboundsexception     at org eclipse jdt internal compiler codegen exceptionlabel placeend                warning in testclass java      finally      return                                  finally block does not complete normally              ,543089.0
40821,544353.0,Platform,SWT,CLOSED,DUPLICATE,gtk warnings are coming when launching the eclipse.,0.03107644003126933,12-02-2019 09:37,hi when i try to launch the eclipse from a rhel     machine   i get the gtk warnings on the console  please help in this to fix them   eclipse was opening and these errors are not stopping the eclipse to open  but they are annoying on the terminal   below is the version which we are using   eclipse ide for enterprise java developers   version        build id        and the rhel version is red hat enterprise linux server release                                                                                         below are the warnings on the terminal     glib critical        assertion  in    null  failed     glib critical        assertion  in    null  failed     gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate  org eclipse   logback configuration  logback config file   home ejugrak eclipse workspace  metadata  plugins org eclipse   logback configuration logback           xml    class path contains multiple   bindings     found binding in  bundleresource         org   impl staticloggerbinder class     found binding in  bundleresource         org   impl staticloggerbinder class     see    org codes html multiple bindings for an explanation     actual binding is of type  ch qos logback classic util contextselectorstaticbinder  org eclipse   logback configuration  initializing logback     gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate ,541256.0
41011,560518.0,Sirius,Diagram,CLOSED,DUPLICATE,[ELK] Wrong node size when using BundledImage style,0.033859922196770316,25-02-2020 11:20,created attachment   testelklayout zip  the nodes using bundledimage as style are not correctly layouted by elk  they are too small and the label is displayed with       after an arrange   steps to reproduce   import project testelklayout from testelklayout zip   open diagram  simplediagramwithsvgshape    launch an  arrange all    expected  the diagram is layouted  the   classes are sufficiently large to read the label   ,560458.0
41031,562445.0,CDT,terminal,CLOSED,DUPLICATE,TM Terminal has broken lscolor in /bin/bash,0.03360191376512708,01-05-2020 10:16,created attachment   incorrect color use  i have colors set up in my local bash environment which work well in all normal system terminals  in tm terminal under eclipse this creates weird artifacts where random characters are miscolored and enter text into the prompt shifts these as typed   specifically i am using this in my profile  export clicolor   export lscolors exfxcxdxbxegedabagacad,561442.0
41110,569139.0,Platform,SWT,CLOSED,DUPLICATE,In debug preview of state variable is not showing after update SO Big sur,0.03282665336201993,04-12-2020 07:37,created attachment   evidence  when i put the mouse on a variable with content in debug does not show content,568813.0
41116,570013.0,Platform,UI,CLOSED,DUPLICATE,Icons not grayed out when debugging,0.012709441763172204,02-01-2021 02:57,created attachment   video,569750.0
41327,529830.0,Platform,User Assistance,CLOSED,DUPLICATE,"[sonar] Resolve ""Possible null pointer dereference due to return value of called method""",0.010947008313488927,15-01-2018 12:47,resolve problems related to the following query      rule findbugs   rule sev critical severity critical,529828.0
41410,536383.0,Platform,Doc,CLOSED,DUPLICATE,Typo in Extending Tips page,0.02809641619697603,28-06-2018 04:18,created attachment   screenshot of extending tips page  in the extending tips page  the  trip provider  should be  tip provider   see the screenshot attached   build id     ,535975.0
41450,540283.0,PDE,UI,CLOSED,DUPLICATE,"[sonar] Resolve ""Inefficient use of keySet iterator instead of entrySet iterator""",0.007041075472517271,18-10-2018 16:45,resolve issues  performance   inefficient use of keyset iterator instead of entryset iterator   sonar query      rule findbugs   rule sev critical severity critical,528180.0
41710,511175.0,JDT,UI,CLOSED,DUPLICATE,"[quick fix] Provide Quick Fix to ""Change type assignment with cast",0.028775128337125658,21-04-2017 10:52,i have something like this   mytype     m getit    now i would like to change mytype to another type  current process is       change type  mynewtype     m getit       get an error     move cursor to m getit  and use quick fix to add a type cast  i suggest to offer a quick fix on mytype to change the type and to include a cast ,515579.0
41727,511463.0,JDT,UI,CLOSED,DUPLICATE,extends open type by line number and method name,0.022299857151902407,01-02-2017 11:51,open type with class name and  methodname can jump directly to method and class name plus  linenumber can jump directly to line ,221291.0
41748,511916.0,OCL,Core,RESOLVED,DUPLICATE,Regenerate ocl xtext plugins with xtext >= 2.10.0,0.0338028128011936,08-02-2017 11:43,is it possible to regenerate the ocl xtext plugins with xtext          and include these in the upcoming neon     rationale  since the current ocl xtext plugins were generated with xtext          it is not possible to reuse the ocl grammars when generating code with xtext           which is shipped with neon  of course i could generate my code with xtext          but then i cannot use my codebase with the ocl xtext plugins from git master   ,495691.0
41824,513443.0,Platform,Search,CLOSED,DUPLICATE,Search view should support Expand All/Collapse All shortcuts,0.03182597974494457,12-04-2017 11:58,for some of the actions in the search view s toolbar    there are keyboard shortcuts available   for expand all and collapse all  however  no shortcuts are bound  even though these commands have shortcuts in other views   ,503155.0
